"feature","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction"
"Ccl2","Ccl2",1350.88443352455,1.07171828443454,0.218034016861149,4.91537192160729,8.86140681789029e-07,0.000254023944366019,"Up"
"Flrt1","Flrt1",23.8573221169937,-1.06970216037292,0.368167895082092,-2.90547376526245,0.0036669758822279,0.0299864716808283,"Down"
"Actg2","Actg2",4571.61345459683,-1.06919453802688,0.234004220461159,-4.56912501800089,4.89764586501315e-06,0.000666383313939443,"Down"
"Sparcl1","Sparcl1",26.2108757665347,-1.06772099507585,0.390290380485636,-2.73570922692815,0.00622460014563712,0.0420332893016815,"Down"
"Aunip","Aunip",202.248067438529,-1.06030317393765,0.334271264570758,-3.17198421258015,0.00151401237328621,0.0174586585882557,"Down"
"Ankrd37","Ankrd37",373.910855729066,1.05662329084562,0.259285235390035,4.07513867596886,4.59869342877627e-05,0.00217993073063067,"Up"
"Xkr5","Xkr5",184.541283860853,-1.05520360010038,0.28807415071802,-3.66295829553017,0.000249319142660578,0.00584203012957955,"Down"
"Smim5","Smim5",156.355516112163,-1.05518947724551,0.398087534050626,-2.65064687283406,0.00803377887470341,0.0492868291347884,"Down"
"F7","F7",52.1320699057576,1.05181085417864,0.391541358571932,2.68633397507459,0.00722408401681556,0.0462265012938843,"Up"
"Col8a2","Col8a2",6258.57139266088,-1.05161415154453,0.274013433080276,-3.8378197000161,0.000124131568764985,0.00383577988181384,"Down"
"Dbh","Dbh",143.964210897358,-1.04977986632867,0.296752857587331,-3.53755604870538,0.000403848461831464,0.00774822850017419,"Down"
"Anpep","Anpep",5141.5713323453,1.04742275955352,0.224990204042962,4.65541495021496,3.23328857046716e-06,0.000533487052695935,"Up"
"Cdca3","Cdca3",1035.39434929791,-1.04660052013267,0.280198175349675,-3.73521533045872,0.000187554634362762,0.00495136850676968,"Down"
"Plin4","Plin4",206.834739084241,1.04084705523664,0.300673038027594,3.46172394460295,0.00053672737697566,0.00902095102456914,"Up"
"Slc6a9","Slc6a9",2053.03184026657,1.04016313403685,0.240923829710104,4.31739415436174,1.578820767776e-05,0.00130378757248579,"Up"
"Amz1","Amz1",43.1735068411686,1.03972391519302,0.342124233828096,3.03902446067424,0.0023734558250673,0.0228831172321909,"Up"
"Htr1d","Htr1d",20.6324728450741,-1.03829656238615,0.37522766105211,-2.76711093066766,0.00565555072610111,0.0395913151302048,"Down"
"Slc3a2","Slc3a2",8863.57383633858,1.0358365138753,0.232172415375444,4.46149691038989,8.13891199870987e-06,0.000887406087924375,"Up"
"Arhgef39","Arhgef39",182.268290279873,-1.03369090502223,0.308881408802384,-3.34656238790844,0.000818202654990192,0.0116962290224708,"Down"
"Sapcd2","Sapcd2",220.128166185636,-1.03051449406352,0.312254235731045,-3.30024184187894,0.000966015438540454,0.013151601915839,"Down"
"Gm867","Gm867",41.5708309568589,1.02996410444848,0.261972537902948,3.93157280031406,8.43919320328008e-05,0.00306715501488318,"Up"
"Adora2b","Adora2b",574.001427379322,1.02658619509875,0.243859759942305,4.20974003805152,2.55664688797682e-05,0.00164053547438551,"Up"
"Mcm5","Mcm5",1687.59808697921,-1.02566847391899,0.270389516137595,-3.79329971283744,0.000148658545052853,0.00426907868887325,"Down"
"Krt80","Krt80",1694.51594853559,1.02480226075983,0.268860164084698,3.81165526789231,0.000138039303640034,0.00409389573219025,"Up"
"Kcnh2","Kcnh2",290.982354528153,-1.02039139384399,0.226035367127161,-4.51429971695513,6.35263241974091e-06,0.00076960152766753,"Down"
"Orm1","Orm1",255.308987636637,1.02017077296361,0.282909800593899,3.60599304379705,0.000310961466157878,0.00656740822463512,"Up"
"Fam105a","Fam105a",39.8640655167077,-1.01682005543939,0.350464954354041,-2.90134589152726,0.0037156349084738,0.0302002301560861,"Down"
"Eno2","Eno2",2462.32451737757,1.01633623258084,0.219078023358275,4.63915191949101,3.49841823198364e-06,0.00053703385599647,"Up"
"Aig1","Aig1",417.474560006265,1.01615204801876,0.238953393599609,4.252511473938,2.11386382244383e-05,0.00147295875037235,"Up"
"Traf1","Traf1",90.2948116523773,-1.01408766306638,0.355327148585548,-2.8539549176109,0.0043178658240502,0.0332965625961312,"Down"
"Hk2","Hk2",3395.58612439052,1.01243481327331,0.200098457675861,5.05968324310301,4.19953526739926e-07,0.000165646963150269,"Up"
"Gla","Gla",1088.59349422702,1.01193034736471,0.244401035347819,4.14045032961739,3.46624661799976e-05,0.00189738095485693,"Up"
"Trnp1","Trnp1",49.0116197345264,1.00810607890487,0.322757802600794,3.12341350319502,0.00178766401063122,0.0193561755295517,"Up"
"Hvcn1","Hvcn1",54.9400722742857,1.00565896590476,0.287429123833006,3.49880677536711,0.000467345125406341,0.00829784873276558,"Up"
"Zfp808","Zfp808",23.8058276105226,1.00026667660017,0.320198482701168,3.12389574167248,0.00178473683388608,0.0193561755295517,"Up"
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
